minutes_year,conference,district,meeting,state,members_general,members_white,members_colored,members_indian,url
1828,Tennessee,Cany Fork,White,NA,NA,164,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Cany Fork,Roaring River,NA,NA,539,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Cany Fork,Smith's Fork,NA,NA,795,89,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Huntsville,NA,NA,135,121,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Winchester,NA,NA,604,77,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Jackson,NA,NA,768,104,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Madison,NA,NA,572,87,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Limestone,NA,NA,753,155,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Lawrence,NA,NA,533,119,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Huntsville,Franklin,NA,NA,391,49,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Cherokee mission,Newtown,NA,NA,54,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Cherokee mission,Gunters,NA,NA,177,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Tennessee,Cherokee mission,Wills Valley circuit,NA,NA,444,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=559
1828,Mississippi,Louisiana,Attakapas,NA,NA,57,54,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Louisiana,Rapides,NA,NA,182,115,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Louisiana,Washitta,NA,NA,185,80,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Louisiana,Natchitoches,NA,NA,150,2,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Louisiana,Lake Providence,NA,NA,9,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,Natchez,NA,NA,76,71,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,Washington,NA,NA,120,276,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,New Orleans mission,NA,NA,48,93,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,Feliciana,NA,NA,389,201,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,Wilkinson,NA,NA,313,222,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,Amite,NA,NA,415,23,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,Pearl River,NA,NA,385,58,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Washington,St. Tammany,NA,NA,128,34,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Alabama,Chickasawhay,NA,NA,558,156,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Alabama,Tombeckbee,NA,NA,242,97,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Alabama,Conecuh,NA,NA,514,171,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Alabama,Cedar Creek,NA,NA,440,131,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Alabama,Mobile mission,NA,NA,38,82,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Alabama,Marengo,NA,NA,432,177,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Alabama,NA,NA,769,306,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Cahawba Valley,NA,NA,588,56,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Jones' Valley,NA,NA,727,60,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Tuscaloosa,NA,NA,696,236,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,New River,NA,NA,440,100,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Marion,NA,NA,510,53,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Tuscaloosa town,NA,NA,93,158,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Cahawba,Sinclair,NA,NA,250,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Bayou Pierre,NA,NA,309,56,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Leaf River,NA,NA,250,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Whitesand,NA,NA,151,25,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Sweetwater,NA,NA,215,111,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Big Black,NA,NA,296,62,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Warren,NA,NA,122,12,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,Mississippi,Mississippi,Port Gibson,NA,NA,21,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=560
1828,South Carolina,Athens,Appalachee,NA,NA,1037,171,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Broad River,NA,NA,842,95,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Grove,NA,NA,501,42,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Walton,NA,NA,1190,206,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Gwinett,NA,NA,1320,31,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Yellow River,NA,NA,942,123,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Fayette,NA,NA,867,80,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Habersham,NA,NA,639,27,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Athens,Athens and Madison,NA,NA,231,47,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Milledgeville,NA,NA,157,101,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Cedar Creek,NA,NA,871,355,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Sparta,NA,NA,838,367,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Alcovi,NA,NA,989,301,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Oakmulgee,NA,NA,610,140,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Washington,NA,NA,560,106,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Monroe,NA,NA,1338,279,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Houston,NA,NA,218,36,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Milledgeville,Asbury,NA,NA,13,43,15,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Savannah,NA,NA,175,209,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Waynesborough,NA,NA,526,147,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Liberty,NA,NA,118,75,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Ohoopee,NA,NA,278,83,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Little Oakmulgee,NA,NA,200,48,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Appling,NA,NA,140,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Savannah,Satilla and St. Mary's,NA,NA,368,247,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Augusta,NA,NA,198,194,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Warren,NA,NA,828,331,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Washington and Lexington,NA,NA,141,67,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Little River,NA,NA,686,262,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Abbeville,NA,NA,710,228,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Saluda,NA,NA,680,201,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Augusta,Keewee,NA,NA,574,53,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Charleston,NA,NA,500,2700,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Orangeburg,NA,NA,662,494,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Cypress,NA,NA,862,704,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Cooper River,NA,NA,175,469,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Black Swamp,NA,NA,200,400,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Congaree,NA,NA,289,183,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Charleston,Hollow Creek,NA,NA,348,114,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Columbia,NA,NA,75,173,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Sandy River,NA,NA,665,421,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Newberry,NA,NA,323,222,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Camden,NA,NA,91,416,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Santee,NA,NA,974,1146,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Enoree,NA,NA,819,257,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Laurens,NA,NA,351,78,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Reedy River,NA,NA,619,132,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Columbia,Wateree,NA,NA,642,238,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Fayetteville,NA,NA,236,310,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Wilmington,NA,NA,111,723,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Bladen,NA,NA,566,504,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Brunswick,NA,NA,350,389,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Pee Dee,NA,NA,930,395,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Lynch's Creek,NA,NA,367,99,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Black River,NA,NA,314,505,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Georgetown,NA,NA,73,1328,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Fayetteville,Waccamaw,NA,NA,367,216,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Deep River,NA,NA,329,58,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Montgomery,NA,NA,656,100,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Rocky River,NA,NA,525,80,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Sugar Creek,NA,NA,356,184,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Lincoln,NA,NA,781,210,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Union,NA,NA,770,140,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Morganton,NA,NA,731,69,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Cheraw,Yadkin,NA,NA,293,37,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,Tallahassee mission,NA,NA,235,52,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,Early,NA,NA,130,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,Chattahoochee,NA,NA,281,55,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,Holmes' Valley mission,NA,NA,85,34,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,St. Augustine and Alachua mission,NA,NA,58,32,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,Pea River mission,NA,NA,219,35,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,South Carolina,Tallahassee,Pensacola mission,NA,NA,30,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=562
1828,Virginia,James River,Old Town,NA,NA,290,51,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Shockoe Hill,NA,NA,100,47,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Williamsburg,NA,NA,893,70,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Gloucester,NA,NA,1592,33,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Hanover,NA,NA,869,103,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Columbia,NA,NA,599,96,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Culpepper,NA,NA,597,43,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Amherst,NA,NA,624,93,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,James River,Charlottesville,NA,NA,671,47,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Lynchburg,NA,NA,288,60,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Petersburg,NA,NA,239,95,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Bedford,NA,NA,870,169,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Buckingham,NA,NA,509,19,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Greensville,NA,NA,705,202,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Mecklenburg,NA,NA,443,44,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Brunswick,NA,NA,419,70,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Amelia,NA,NA,777,64,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Meherrin,Chesterfield,NA,NA,340,11,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Newbern,NA,NA,153,810,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Raleigh,NA,NA,60,112,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Raleigh cir.,NA,NA,544,138,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Trent,NA,NA,320,1026,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Topsail Inlet,NA,NA,185,177,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Black River,NA,NA,372,298,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Haw River,NA,NA,384,177,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Tar River,NA,NA,657,136,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Neuse,Beaufort and Straits,NA,NA,258,87,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Washington and Plymouth,NA,NA,79,309,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Albemarle,NA,NA,NA,NA,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Sounds,NA,NA,222,75,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Mattamuskeet,NA,NA,174,113,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Banks and Islands,NA,NA,221,40,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Neuse and Pamlico,NA,NA,362,206,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Roanoke,Roanoke,NA,NA,566,150,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Granville,NA,NA,664,68,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Franklin,NA,NA,465,63,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Yadkin,NA,NA,372,71,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Iredell,NA,NA,824,82,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Salisbury,NA,NA,1427,114,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Guilford,NA,NA,775,91,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Caswell,NA,NA,721,108,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Yadkin,Banister,NA,NA,207,23,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Norfolk,NA,NA,396,321,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Portsmouth,NA,NA,304,169,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Princess Ann,NA,NA,1569,780,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Sussex,NA,NA,712,96,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Murfreesborough,NA,NA,70,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Gates,NA,NA,661,88,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Suffolk and Surry,NA,NA,735,514,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Camden,NA,NA,631,988,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Virginia,Norfolk,Edenton and Elizabeth city,NA,NA,290,340,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=564
1828,Baltimore,Baltimore,Baltimore,NA,NA,2996,1634,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,East Baltimore,NA,NA,890,310,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Baltimore circuit,NA,NA,1080,255,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Severn,NA,NA,850,880,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Annapolis,NA,NA,186,237,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Calvert,NA,NA,754,1608,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Prince George's,NA,NA,440,1053,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Ebenezer,NA,NA,340,209,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Baltimore,Montgomery,NA,NA,814,564,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Alexandria,NA,NA,547,253,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Foundry,NA,NA,384,135,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Georgetown,NA,NA,344,261,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Fairfax,NA,NA,405,82,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Loudoun,NA,NA,441,124,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Jefferson,NA,NA,527,122,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Winchester,NA,NA,693,259,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Stafford,NA,NA,362,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Westmoreland,NA,NA,275,11,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Fredericksburg,NA,NA,123,19,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Potomac,Lancaster,NA,NA,742,155,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Rockingham,NA,NA,569,81,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Staunton,NA,NA,377,105,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Fincastle,NA,NA,570,97,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Christianburg,NA,NA,325,83,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Warm Spring,NA,NA,256,45,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Monroe,NA,NA,368,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
1828,Baltimore,Rockingham,Greenbrier,NA,NA,541,139,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=566
